gene_name,gene_synonym
9530026F06Rik,nan
Olfr121,GA_x6K02T2PSCP-2211113-2212078|MOR263-4
Gm45461,nan
Dmrt3,nan
Gm15886,nan
Gm20712,nan
Gm45909,nan
Gm20928,nan
Kdm5c,Jarid1c|Smcx|D930009K15Rik
Rab5b,C030027M18Rik
Nr5a1os,4933433P16Rik
6430710C18Rik,nan
9430081H08Rik,nan
Camkk1,CaMKKalpha
Fdx1,ADRENODOXIN
B3gnt2,B3Galt6|B3gnt1
Gm21151,nan
Golgb1,Gm6840|6330407A06Rik|Giantin|F730017E11Rik|C130074L01Rik
Gm30484,nan
AI662270,nan
Hltf,Snf2l3|P113|Smarca3
Gm40377,Gm44362
Mixl1,Mml
Gm22392,nan
Gm15426,nan
Gm8277,nan
Gm5217,nan
Fem1al,4931440F15Rik
Gm45588,nan
Gm4914,nan
Gm14175,nan
Snord116l12,Gm22289
Gm9095,nan
Gm49406,nan
Gm11480,nan
Tigd4,Tigd4|C130063O11Rik
Gm23799,nan
Gm47587,nan
Gm20511,nan
Zbtb3,4930563M09Rik
Smug1,A930006H09Rik|1200013B09Rik
Olfr717-ps1,MOR136-18P|GA_x6K02T2PEWA-13645273-13645762
Gm44812,nan
Mir7084,mmu-mir-7084
Gm48464,nan
Gm24533,nan
Ar,nan
Gm37774,nan
Gm39456,nan
Gm10591,nan
Gm27525,nan
Gm18646,nan
Gm28754,nan
Gm47668,nan
Gm8896,nan
Zkscan7,Zfp167
Trbv27,nan
4930473A02Rik,nan
Mir877,mmu-mir-877|Mirn877
Gm14028,nan
Rrbp1,mRRp0|mRRp47|mRRp15a|mRRp16.8|mRRp1.8|mRRp2|mRRp41|mRRp5.4|mRRp10|5730465C04Rik|p180|ES/130|mRRp15b|1700087N07Rik
Pfkfb3,E330010H22Rik|uPFK-2
Gngt1,Gng1|G(y)1
Tmem108,B130017P16Rik
C920009B18Rik,nan
Nkx6-1,Nkx6.1|NKX6A
Gm29966,nan
Gm19244,nan
Gm42597,nan
Gm8049,nan
Gm14726,nan
Rps2-ps2,Gm7474
Gm36262,nan
Gm15268,nan
Ttll11,4932702F08Rik|4933424A20Rik|D2Ertd624e
Gm24867,nan
Nms,nan
Gm11699,nan
Mospd3,R124|5133401H10Rik|1190005J19Rik|Gtig2
Armc3,4921513G22Rik
Gm49706,nan
Grifin,E130101O17Rik
Gm31172,Gm45480
Gm17021,nan
Vmn1r119,LOC384696|Gm1447
Gm44533,nan
Gm12486,nan
BC106175,nan
Gm5230,nan
Gm23629,nan
Lrp11,9830160H19Rik|1700034J19Rik
Gm4719,nan
Gm29080,nan
Sprn,shadoo
Gm23748,nan
Mir680-2,mir 680-2|mmu-mir-680-2|Mirn680-2
Gm6851,nan
Ighv1-23,Ighv1-23|immunoglobulin heavy variable V1-23
Tgfbr2,TbetaRII|TBR-II|TbetaR-II|1110020H15Rik
Scgb1b15,Abpa15|Gm4399
Gm5578,nan
Gm27315,nan
Gpa33,2010310L10Rik|2210401D16Rik|A33 antigen
Srsf7,NX-96|9430065L19Rik|Sfrs7|9G8
Gm8947,nan
Gm42591,nan
Gm11245,nan
Chchd3,1700039J09Rik|0610041L09Rik|Micos19
Gm47618,nan
Dio1,D1
Gm37443,nan
Gm11096,nan
Gm50296,nan
Gm24557,nan
Gm17581,nan
Abhd17c,Fam108c|2210412D01Rik
Apob,apob-100|apob-48
Gm8482,nan
Frs3,Frs2beta|SNT2|4930417B13Rik
Gm21937,nan
Dbf4,Ask
Prkd3,4930557O20Rik|PKD3|5730497N19Rik|Prkcn
Ssbp4,1210002E11Rik
Cyp2t4,LOC384724
Gm17777,nan
Lrit2,A930010E21Rik|Lrrc22
Baz2b,5830435C13Rik|D2Ertd794e
Gm44484,nan
Gm29623,nan
Rpap3-ps1,Gm29419
Gm13428,nan
Gm22084,nan
Gm17109,nan
Lars,3110009L02Rik|2310045K21Rik
Gm1859,LOC271521
Gm12789,nan
Gm44279,nan
Pink1,1190006F07Rik|brpk
5330438D12Rik,nan
Gm14673,nan
Mapk8ip1,mjip-2a|Jip1|Prkm8ip|IB1|Skip|JIP-1|MAPK8IP1
Gm48071,nan
Gm22175,nan
Rpl21-ps5,Gm5810
Gm29819,nan
Olfr1116,Olfr1116-ps|MOR264-21P|Olfr1521-ps1|MOR264-8P|GA_x6K02T2Q125-48753766-48754734
Cfap221,Pcdp1|Gm101
Llph-ps1,Gm12952
Impad1,gPAPP|1110001C20Rik|Jaws
Gm28988,nan
Gm48490,nan
Gm15555,nan
Gm16160,nan
Gm16034,nan
Abhd11,A630008N09Rik|1110054D16Rik|Wbscr21
Gm45074,nan
Gm13297,nan
Gm5752,nan
Igkv5-48,Gm10881|ENSMUSG00000029975
Gm27582,nan
Vmn1r-ps57,nan
Gm36617,nan
2310020H05Rik,nan
Gm8363,nan
Gm31831,Gm42831
Gm21870,nan
Rmdn3,1200015F23Rik|Fam82a2
Trbv20,Gm16911|Tcrb-V15
Lbx1,Lbx1h
Gm8456,nan
Gm29602,nan
Hoxb8,Hox-2.4
Gm46376,nan
F830212C03Rik,nan
Rbm22,8430430L24Rik
Prom1,Prom-1|CD133|4932416E19Rik|AC133|Prom
Gm6556,nan
Vmn2r-ps19,nan
Slc30a7,ZnT-7|2610034N15Rik|ZnT7|4833428C12Rik|1810059J10Rik
Olfr407-ps1,MOR125-4P|GA_x6K02T2P1NL-4427513-4426478
Dusp23,Ldp-3|1300005N15Rik
Gm6693,nan
Gm37930,nan
Gm14162,nan
Dynlt1b,Tctex1|Dynlt1|Tctex-1
Gm28380,nan
Gm37044,nan
Gm44448,nan
Gm13269,nan
Gm14334,nan
Gm42861,nan
Gm30228,nan
Fabp3-ps1,Fabph-ps1|Fabph-3|Fabph3
Gm47282,nan
Olfml2b,1110018N05Rik|photomedin-2|4832415H08Rik
Cep295,5830418K08Rik|LOC382128
Gm15744,nan
Gm5787,nan
Ttc34,B230396O12Rik
A630009H07Rik,nan
Exoc5,SEC10|Sec10l1|PRO1912
Gm27443,nan
Gm48873,nan
Gm26476,nan
Gm43022,nan
Rbm25,A130095G20Rik|2610015J01Rik|2600011C06Rik
Gm17768,nan
Cnot11,D1Bwg0212e|2410015L18Rik
Gm8920,nan
Gm44584,nan
Gm23676,nan
Gm20503,nan
AC087559.1,nan
Gm23902,nan
Gm46499,nan
Gm11970,nan
Gm9240,nan
Gm15266,nan
3110004A20Rik,nan
Snx14,C330035N22Rik|YR-14
Gm35290,nan
Gm38352,nan
Dcun1d2,nan
Oprm1,mor|muOR|Oprm|MOP receptor|MOP-R|MOR-1
Gm29687,nan
Gm27723,nan
Gm47974,nan
Gm42581,nan
Gm25343,nan
Gm43014,nan
Gm26254,nan
Nfe2l1,Lcrf1|TCF-11|TCF11|NRF1|LCR-F1
Gm42879,nan
Gm48159,nan
Olfr1079,GA_x6K02T2Q125-48024195-48023254|MOR189-1
Pex13,2610008O20Rik
4930428N03Rik,nan
Gmnn,Gem
Gm37167,nan
Gm26020,nan
Gm25598,nan
Astx4c,Gm14955
Nrip3,ICRFP703B1614Q5.2|D7H11orf14|A330103B05Rik|ICRFP703N2430Q5.2
Ttll7,1110049N09Rik|4921517B04Rik
Mir449c,Mirn449c|microRNA 449c|mmu-mir-449c
Gm41541,nan
Rtcb,D10Wsu52e|HSPC117
Tpcn1,5730403B01Rik
Gm16066,nan
Aldoa-ps3,Gm5747
1700001K23Rik,nan
Gm12646,nan
Prep,prolyl oligopeptidase|D10Wsu136e|Pop
Mmp1a,Mcol-A
Myh2,Myhsf1|MyHC-IIa|MHC2A|Myhs-f|Myhs-f1
Car4,CA IV
Gm6428,nan
Gm45039,nan
Pcyt1a,CTalpha|CTP:phosphocholine cytidylyltransferase alpha|Ctpct|Cctalpha|Cttalpha
4930517E11Rik,nan
Gm50348,nan
Gm22516,nan
Eya4,B130023L16Rik
A930007I19Rik,nan
Gm13566,nan
Mir297a-2,Mir297-2|mmu-mir-297a-2|mmu-mir-297-2|Mirn297-2|mir 297-2
Pmpcb,MPP11|MPPP52|3110004O18Rik
Olfr765,MOR115-4|GA_x6K02T2PULF-10732607-10731678
F12,FXII
Gm18192,nan
Gm43039,nan
Gm46349,nan
Esrrg,NR3B3|ERR3|estrogen-related receptor 3|Errg
A830082K12Rik,nan
Gm17870,nan
Gm5590,nan
Gm5194,nan
1700010I02Rik,nan
Olfr1337,GA_x6K02SYWGW3-414-3|GA_x6K02T2QD9B-18767132-18768073|Olfr219-ps1|MOR259-10
Wfdc6b,Wfdc6
Pcdha8,nan
Gm24701,nan
Gm16464,nan
Gm39128,Gm44517
Gm36173,nan
A330033J07Rik,nan
Tstd1,Gm4848
Gm38060,nan
Gm37737,nan
Zfp42,Rex1|Zfp-42|Rex-1
E2f8,4432406C08Rik
Gm5814,nan
Gm26036,nan
Gm44618,nan
2900060N12Rik,nan
Prss45,nan
Gm47064,nan
Acbd6,0610010G04Rik|2610100E10Rik
Pdgfb,Sis|PDGF-B
Gm21893,nan
Ooep,Floped|Moep19|2410146L05Rik
Ddx43,ENSMUSG00000070291|OTTMUSG00000019690
Gm5708,nan
Gm44992,nan
Exoc6,hbd|4833405E05Rik|Sec15l1|Sec15|msec15
Tnk2os,Gm10818
Gm29298,nan
Gm7336,nan
Gm8857,nan
Gm16348,nan
Gm11508,nan
Gm18714,nan
Lsm14a,2700023B17Rik|Tral
Utp4,Tex292|Cirh1a|TEG-292
Gm28416,nan
Bcan,Cspg7
Gm34684,nan
Sprr2i,nan
Gm26861,nan
Gm25570,nan
Smim4,2010107H07Rik
Mettl14,G430022H21Rik
Mir124-2hg,2610100L16Rik|Gm2612
Gm50130,nan
Klf11,Tieg2|D12Ertd427e|Tieg2b|Tieg3
Gm6486,nan
Rilp,LOC333615
Emilin1,EMILIN-1|gp115|5830419M17Rik
Grap2,Grf40|Grb2-related adaptor downstream of Sch|GrbX|GRB2L|Gads|GRID|GRAP-2|P38|GrpL|Mona
Gm25538,nan
Gm4865,nan
Gm16410,nan
1700063A18Rik,nan
Rps12-ps26,Gm11717
Gm15240,nan
Defa43,Gm7861
Gm37092,nan
Igkv3-6,nan
Ptch2,ptc2
Tph2,nan
Gm48549,nan
Gm37077,nan
Gm12928,nan
Olfr1050-ps1,GA_x6K02T2Q125-47748530-47747584|MOR194-2_p
Gm23142,nan
Pros1,protein S
Prag1,D8Ertd82e|NACK
Adh6-ps1,Adh5ps
4930404I05Rik,nan
Olfr417,MOR267-11|GA_x6K02T2P20D-20787051-20786119
Dnase1l3,DNasegamma
Gm38311,nan
Timm9,Timm10|Tim10a|2810011L15Rik
Mylpf,MLC-2|2410014J02Rik
Mir195a,mmu-mir-195|Mirn195|mmu-mir-195a
Pdlim3,ALP
Gm27036,nan
Slc25a3,Phc|5730556H19Rik
Gm25049,nan
Gm48799,nan
Gm44487,nan
Tmprss5,spinesin
Ctf2,neuropoietin|NP|LOC244218
Gm45494,nan
Cyp2s1,1200011C15Rik
Ttc28,TPRBK|2310015L07Rik
Gm2602,nan
1110038B12Rik,nan
Ifna1,Ifa1
Gm29249,nan
Snord93,MBII-336|Gm22397
Gm7647,nan
Gm15829,nan
Pmis2,4930479M11Rik|1700071L20Rik
Mccc2,4930552N12Rik
Gm18255,nan
Gm28540,nan
Wdr43,2610318G08Rik
BC030500,nan
Usp33,9830169D19Rik|Vdu1
Gm2411,nan
Gm48575,nan
Rpl7a-ps11,Gm7322
6430562O15Rik,nan
Gm7559,nan
Fam83g,wly|2310040C09Rik
Gm41271,nan
Gm22357,nan
Gm35229,nan
Ciao2b,Fam96b|1110019N10Rik
Cd209b,SIGNR1|1810030I22Rik|mSIGNR1
Gm24326,nan
Gm4982,nan
Olfr742,GA_x6K02T2PMLR-6224293-6225228|MOR106-6
Lrrc51,Lrtomt|1700008D07Rik
Gm14549,nan
Hsp90b1,GRP94|endoplasmin|ERp99|90 kDa|Tra1|gp96|Tra-1|tumor rejection antigen (gp96) 1|Targ2
Dpyd,E330028L06Rik|DPD
Gm11685,Gm29875
Foxi2,B130055A05Rik
9530056K15Rik,nan
Gm3028,nan
Gm44304,nan
Gm49831,nan
Grxcr2,LOC332309
Spn-ps,Cd43-ps
Gm11859,nan
Gm11335,nan
Gm49721,nan
Gm44690,nan
Gm12994,nan
Gm24527,nan
Olfr983,GA_x6K02T2PVTD-33790948-33790013|MOR162-1
Ppp3r2,CaNB2|CnB2|PP2B beta 2
Gm47792,nan
Pank1,4632412I06Rik|Pank1b|5430426F23Rik|Pank1|Pank1a
Ppp1r13b,ASPP1
Ppil2,C130078A06Rik
Morf4l1-ps1,A730098P11Rik
Ano1,Tmem16a
Gm6177,EG620750
Vmn2r-ps15,nan
Gm31294,Gm45482
Gm45402,nan
Gng4,4
Gm23566,nan
2500002B13Rik,nan
Rdh8,prRDH|LOC235033
Marco,Scara2
Cbx3-ps8,Gm7469
Gm43897,nan
Gm6736,nan
Gm31887,Gm43385
Gm37996,nan
Gm12815,nan
Traj27,Gm16817
Slc27a4,fatty acid transport protein 4|FATP4
Tbx3os2,Gm16065
Gm7115,nan
Gm19927,nan
Mir380,mir 380|Mirn380|mmu-mir-380
Gssos1,0610038P03Rik
Gm45634,nan
Gm20507,nan
Gm29306,nan
Fbxw5,Fbw5
Olfr1043,GA_x6K02T2Q125-47631900-47630956|MOR185-7
Sftpb,Sftp3|nan|Sftp-3|SP-B|SF-B
Gm45623,nan
Tbc1d8b,9030605E16Rik|4921505D17Rik
Olfr1327-ps1,GA_x6K02T2QD78-31255-32187
Prl8a2,D/tPRP|Dtprp|DPRP|mdPRP
Ndufs1,5830412M15Rik|9930026A05Rik
Gm28180,nan
Gm45395,nan
Gm44104,nan
Gm37614,nan
Gm19801,nan
Gm27156,nan
Gm26879,nan
Gm29179,nan
Olfr605,MOR202-22P|MOR24-5|GA_x6K02T2PBJ9-6164792-6163848
Gm38170,nan
Slc22a4,Octn1
Gm15877,nan
Aoah,4930433E13Rik
Gm47067,nan
Olfr1158,MOR173-3|GA_x6K02T2Q125-49480812-49481753
Pkn2,6030436C20Rik|PRK2|Stk7|Prkcl2
Snord21,U21|Rnu21
C530005A16Rik,nan
Nsmce3,Mageg1|5730494G16Rik|HCA4|Ndnl2
4930505K14Rik,nan
Rfx6,4930572O07Rik|Rfxdc1
Trav8d-1,nan
Gm28169,nan
Gm48597,nan
Plekhg1,D10Ertd733e
Gm48089,nan
Ebag9,Rcas1
Prr23a2,Gm6406
Pea15a,Pea15|Pkcs15|Mat1|PEA-15
Gm22793,nan
Polr3c,RPC3|4933407E01Rik|RPC62
Ctrl,chymopasin|0910001G08Rik|Ctra1|Ctra-1|1810004D15Rik
Abcg3,Mxr2|Abcp2
Gm37481,nan
Olfr343-ps1,GA_x6K02T2NLDC-33233799-33234700|MOR136-19_p
Uba1y,Ube1y-1|Ube1y1|Sby|A1s9Y-1|Ube-2
Vmn1r31,Gm6709
Gm25052,nan
Gm23011,nan
Nmnat1,nicotinamide mononucleotide adenylyl transferase|nmnat|D4Cole1e|5730441G13Rik|2610529L11Rik
Gm16085,nan
Dhrs13,2610209N15Rik
Hoxa2,Hox-1.11
Gcsam,Gcet2|M17
Gm47109,nan
Gm42681,nan
Cc2d2a,b2b1035Clo|5730509K17Rik
Gm50022,nan
CT573014.1,nan
Olfr193,GA_x54KRFPKG5P-55338697-55337768|MOR183-7P|Olfr1540-ps1|MOR113-7P
Hoxc12,Hox-3.8
Gm25709,nan
Gm12905,nan
Gm6706,nan
Fkbp5,FKBP51|D17Ertd592e|Dit1
CR954983.1,nan
Olfr539,GA_x6K02T2PBJ9-42813436-42814368|MOR253-4
Gm48981,nan
Mir344d-3,mmu-mir-344d-3
Gm20809,nan
Gm33728,nan
Gm20426,nan
Dcpp3,EG620253
Reln,nan
Gm48202,nan
Gm5400,nan
Calml3,2310068O22Rik
Sdr9c7,Rdhs|1810054F20Rik|Sdro|SDR-O|Rdh20
Gm49745,nan
Mir152,Mirn152|mmu-mir-152
Gm47975,nan
Gm29708,nan
Gm5820,nan
Fbln1,nan
Gm28000,nan
Gm7442,nan
Gm7619,nan
Hspa13,Stch|1600002I10Rik|B230217N24Rik|60kDa
4930527J03Rik,nan
Gm50105,nan
Wfdc21,Wdnm1-like|1100001G20Rik
Tead3,TEAD-3|DTEF-1|TEF-5|Tcf13r2|ETFR-1
Zfp771,G630024C07Rik
AA792892,nan
Gm50283,nan
Gm15527,nan
Gm29799,nan
Gm14625,nan
Gm12069,nan
Vmn1r231,V1re7
Tsc22d3,Dsip1|Gilz
Zmynd19,2700064H14Rik
Adamts13,LOC279028|vWF-CP mRNA for von Willebrand factor-cleaving
A430105J06Rik,nan
Gm49174,nan
Cct6b,Cctz-2|CCTzeta-2
Gm28286,nan
Gm14389,nan
Btn1a1,Btn
Trav6d-5,nan
Gm44456,nan
Ms4a5,nan
Gm38045,nan
Gm13346,nan
Gm48380,nan
Gm33326,Gm45547
Fam168b,nan
Parva,actopaxin|5430400F08Rik|CH-ILKBP|2010012A22Rik
Gm48703,nan
Chid1,3110023E09Rik
Gm48354,nan
Gm18135,nan
Gm23084,nan
Gm26994,nan
Duox2,A430065P05Rik
2310001K24Rik,nan
Mir467b,Mirn467b|mmu-mir-467b|mir 467b
Gm37115,nan
Gm24030,nan
Gm2022,nan
4930444P10Rik,nan
Soga1,D430036N24Rik|9830001H06Rik
Gm13237,nan
Gm21655,nan
Gm7129,nan
Majin,1700123I01Rik
Hsd3b4,3-beta-hydroxysteroid dehydrogenase/delta-5-delta-4 isomerase
Gm12075,nan
Gm49749,nan
Gm50046,nan
Gm47803,nan
Aimp1,Scye1|9830137A06Rik|AIMP1/p43|EMAPII|Emap2
Olfr1274,GA_x6K02T2Q125-51676372-51677301|MOR228-5|MOR228-4|Olfr1274-ps
Gm25765,nan
Plbd2,p76|1300012G16Rik|66.3 kDa
Ddx21,D10Ertd645e|RH II/Gu|RH-II/Gualpha|D10Wsu42e
AL731810.1,nan
Gm21895,nan
Ccn5,CCN5|Crgr4|Wisp2|rCop1
Gm49049,nan
Gm11889,nan
Pcdhb14,PcdhbN|Pcdhb17|2210006M07Rik
Tceal6,1500026B10Rik
Spink5,LEKT1|2310065D10Rik
Flywch1,nan
4933409G03Rik,nan
Gm17227,nan
Mir409,Mirn409|mir 409|mmu-mir-409
Gm22032,nan
Gm25678,nan
Agmat,5033405N08Rik
Pla2g10os,1810007I06Rik
Gm22635,nan
Gm44325,nan
Gm47919,nan
Dgcr6,nan
Rpl21-ps2,Gm6879
Gm6235,nan
Gm37649,nan
Gm26367,nan
Zscan4a,nan
Gm36987,nan
Dot1l,KMT4|mDot1
Gm8464,nan
Rpl31-ps10,Gm13004
Ftx,Thcytx|B230206F22Rik
Gm45349,nan
Mir8101,mmu-mir-8101
Tmem254b,Gm9746
9330159M07Rik,nan
Edem3,2310050N11Rik
Gm37985,nan
1700124L16Rik,nan
Cln8,nan
Vmn1r83,V1rg8
4930484I04Rik,nan
Gm20005,Gm43153
Purg,4930486B15Rik
Gm14623,EG666107
Gm32834,nan
Gm18001,nan
Gm48667,nan
Gm42785,nan
Gm11881,nan
Gm27588,nan
Tle3,Grg3b|ESG|2610103N05Rik|Grg3a
Gm25301,nan
Secisbp2l,3110001I20Rik
Procr,Ccca|EPCR
Gm12735,nan
Gm8926,nan
Gm15846,nan
Gm4995,nan
Cenpo,8430427C03Rik|2810429O05Rik|D12Ertd482e
Gm43433,nan
BC004004,2400006G15Rik
Gm48313,nan
Mir467a-3,mmu-mir-467a-3|Mirn467a-3|mmu-mir-467a
Lrrc2,4933431K03Rik|2400002D05Rik
Gm46328,nan
2210010C04Rik,nan
Gm25749,nan
Clec4f,D18063|Clecsf13|kupffer cell receptor
Gm5691,nan
Gm49063,nan
Gm25701,nan
Rab9b,9330195C02Rik
Gm2066,nan
AC165294.2,nan
Gm18909,nan
n-R5s85,nan
Gm47520,nan
Prr13,1110020C13Rik|2010324E22Rik
Gm27285,nan
Uevld,Attp|8430408E05Rik
Nudt22,0610006K04Rik
Gm45118,nan
MF597746.1,nan
Ppm1l,Pp2ce|5930404J21Rik|PP2C-epsilon
Gm34794,nan
Ighv5-8,Gm17309
Gm25229,nan
Gm49666,nan
Mrpl16,2310039D06Rik
Gm28017,nan
Lce1h,2310066F03Rik|Sprrl9
9230116L04Rik,nan
Dok3,p62Dok-like protein
Relb,shep
Gm9373,nan
Gm17835,nan
Tnfsf12,APO3L|Tweak|DR3L
Gm13350,nan
Gm42468,nan
4933432I03Rik,nan
Slc15a4,PTR4|PHT1|C130069N12Rik
Gm12701,nan
Klb,betaKlotho
Gm42789,nan
Gm42526,nan
Tor4a,A830007P12Rik
Gm10653,nan
Usp1,nan
D13Ertd608e,nan
Krtap17-1,A030006P16Rik
Gm22630,nan
Ocln,Ocl
Gm24040,nan
Naa50,San|2600005K24Rik|Mak3p|2810441M03Rik|Nat13|Nat5
Trav7-1,Gm16452
Gm7049,ENSMUSG00000078914
Cep85,Ccdc21|2410030J07Rik
2610204G07Rik,nan
Myh4,MYH-2B|MyHC-IIb|MHC2B|Minimsc|Minmus|MM|Myhsf
Gm36957,nan
Gm5626,nan
Gm50124,nan
Ddx31,5830444G11Rik
Gm8945,nan
Gm16273,nan
Gm15113,nan
Gm50175,nan
Cep97,E130116N02Rik|2810403B08Rik|Lrriq2|4932439K18Rik
Uck2,Umpk|TSA903
Ugt3a1,nan
Gm48556,nan
Gm32780,nan
Cmas,CMP-sialic acid synthetase|D6Bwg0250e|CMP-Neu5Ac synthase
Olrf445-ps1,MOR261-14_p|Gm5008|GA_x6K02T2P3E9-4624098-4623139
Evc2,limbin|Lbn|Ellis van Creveld syndrome 2
Gm7135,nan
Gm28638,nan
Bsnd,Bartter syndrome|with sensorineural deafness (Barttin)|infantile
Mettl25,BC067068
Mex3d,Rkhd1
Wincr1,clone 17|Gm12603|Wincr1
Gm26864,nan
Gm26583,nan
Gm37395,nan
Wdr92,nan
Zfp455,Rslcan-10|3732412P20Rik
Pramel3,nan
Gm24032,nan
Gm44334,nan
Ager,RAGE
Fsbp,nan
Igsf21,LOC230868
Gm46545,nan
Crat,CARAT
Gm49892,nan
Ptpn5,Step
Gm49467,nan
Olfr1512,MOR223-5|GA_x6K02T2RJGY-622120-623061
Gm48475,nan
D7Ertd443e,4933400E14Rik
mt-Tg,TrnG tRNA|tRNA|tRNA-Gly
Gm42722,nan
Gm47536,nan
Gm48060,nan
Snord116l5,Pwcr1l5|Gm24658
8030455M16Rik,Gm45794
Rgr,RGR opsin
Cystm1,0610010O12Rik
Gm16998,nan
Zfp961,A230105L22Rik|BC049349
Gm48737,nan
Gm20495,nan
Rpl48-ps1,Gm4771
Gm23252,nan
Gm4799,nan
Lsg1,D16Bwg1547e
Gm21936,nan
Zfp867,nan
Gm28304,nan
Gm44396,nan
E130006D01Rik,LOC269683|Gm16018
Gm9812,nan
AI507597,nan
Gm29108,nan
Fosb,nan
Gm27733,nan
4930432B10Rik,nan
Vmn2r81,pheromone recepter|V2rf2|EC1-VR2
Pfdn6,H2-Ke2|H-2Ke2|Ke-2
Gm48200,nan
Susd5,LOC382111
Tmem167-ps1,Gm28601
Mir455,Mirn455|mmu-mir-455|mir 455
Gm7626,nan
Vmn2r115,V2Rp4|EG638102
Gm25109,nan
Gm48831,nan
Gm6321,nan
Gm34531,nan
Olfr1103-ps1,GA_x6K02T2Q125-48497093-48496157|MOR206-5P
Nebl,D830029A09Rik|1200007O21Rik|A630080F05Rik|Lnebl
Gm18891,nan
Pcna-ps2,nan
Lyl1,bHLHa18|Lyl-1
Gm27592,nan
Mrpl49,Nof1|4833419D18Rik
Gm50269,nan
Gm19666,nan
1700026F02Rik,nan
Gm26708,nan
Gm44998,nan
Dnajb13,1700014P03Rik
Gm49231,nan
Gm13085,nan
Gm24913,nan
Exosc8,2310032N20Rik
Gm26713,nan
Gm48293,nan
1700120C14Rik,nan
Gm21920,nan
Srgap1,Arhgap13|4930572H05Rik
Cacng4,nan
Gm12971,nan
Gm13277,nan
Gm8257,nan
Gm37835,nan
Gm37959,nan
Defb4,MBD-4|2310001F05Rik
Gm11241,nan
9530003O04Rik,nan
Msn,nan
Olfr1303,GA_x6K02T2N82Q-3465-3764|GA_x6K02T2Q125-72882187-72881249|MOR245-28_p|Olfr276|MOR245-7
Ap4m1,4930443L05Rik
Gm22109,nan
Gm27852,nan
Gm47871,nan
Gm15709,nan
C1qc,C1qg
Gm12924,nan
Gm2607,nan
Arvcf,nan
Ccdc171,4930473A06Rik|4930418J05Rik|A330015D16Rik
Gm37291,nan
Zfp773,2810409K11Rik
Gm28179,nan
Olfr32,GA_x6K02T2Q125-51573576-51572650|MTPCR05|MOR227-7P|MOR227-9_p
Spry4,A030006O18Rik|sprouty4
Morc2a,8430403M08Rik|Zcwcc1
Gm48609,nan
Tusc1,TSG-9|2200001D17Rik
Ranbp2-ps8,Gm27173
Gm24951,nan
Gm13692,nan
Gm12668,nan
6820408C15Rik,nan
Dbpht2,Spot2
Gm16179,nan
Osgin1,1700012B18Rik
Gm45630,nan
Cdon,CAM-related/down-regulated by oncogenes|CDO
Gm4599,nan
Rps12l1,Gm15887|Rps12-ps8
Gm11545,C86086
Spag6,BC061194|Spag6l
4930413G21Rik,nan
Gne,2310066H07Rik
Rpl31-ps25,Rpl36-ps5|Gm9388
Gm25177,nan
Vmn1r42,V1ra6
Gm20447,nan
n-R5s170,nan
Gm49654,nan
Gm45438,nan
Sept10,4921515A04Rik|9430099J10Rik
Klk2-ps,mGk-25|Gk25|Klk-ps10
9330175M20Rik,nan
Gm29310,nan
Ddx28,2410004K13Rik|Mddx28
Gm20852,nan
Adamts8,METH-2|METH2
Slc30a10,E130106K10Rik
Gm45078,nan
Fyb2,1700024P16Rik
Gm23326,nan
Gtsf1,1700006H03Rik|Cue110
n-TStga1,nan
Gm24381,nan
Adhfe1,6330565B14Rik
Gm41764,nan
Gm43393,nan
Igkv4-65,Gm8753
Gm18464,nan
Gm22159,nan
Gm29394,nan
Olfr66,GA_x6K02T2PBJ9-6620959-6620024|MOR1-3|5'[b]1
Gm11686,nan
Gm23607,nan
4930525C09Rik,nan
Gm20867,nan
Klhl12,C3ip1
Map2k2,Prkmk2|MAP kinase/Erk kinase|MEK2
Gm25410,nan
Olfr945,MOR171-20|GA_x6K02T2PVTD-32955932-32954982
Gm13092,nan
Acsl3,2610510B12Rik|C85929|Facl3
Gm48685,nan
Gm27470,nan
Gm37731,nan
Gm19461,nan
Gm50311,nan
4921520N01Rik,nan
Npm3-ps1,nan
Gm37172,nan
Gm16156,nan
Gm11781,nan
Gm18057,nan
Gm29755,nan
Gm3200,nan
Gm23559,nan
Gm11961,nan
AC163616.1,nan
Cep44,BC088983|4933440G23Rik
Gm43068,nan
Rragc,YGR163W|Gtr2|TIB929
Gm42451,nan
Olfr640,GA_x6K02T2PBJ9-6756759-6755815|MOR13-4
Gm22266,nan
2200007N16Rik,nan
Ei24,PIG8
Gm17207,nan
Pmch,melanin-concentrating hormone|A230109K23Rik|MCH
Gm37785,nan
Cyp2d35-ps,Gm20572
Ankrd34c,B230218L05Rik|LOC330998
Cyld,2010013M14Rik|2900009M21Rik|C130039D01Rik|CYLD1
Gm7463,nan
Gm13491,nan
Wapl,A530089A20Rik|Wapal
Gm30928,Gm45142
Mir10b,mir-10b|mmu-mir-10b|Mirn10b
Foxj1,Hfh4|FKHL-13|HFH-4
Gm14605,nan
Gm26811,nan
Vmn1r129,Gm6237
Gm10136,nan
Gm20784,nan
Gm4926,nan
Lor,nan
Gm35595,nan
Gm47009,nan
Stat5b,nan
Hdac9,D030072B18Rik|HDRP|Hdac7b|Mitr
Gm18963,nan
Ces2f,2310038E17Rik
Gm48894,nan
Mrpl27,D11Moh47
4930509G22Rik,nan
Gm11910,nan
